xx,fxx
1.68041298426542,0.099981871757236
1.68320912996097,0.0999818717572281
1.68600527565651,0.199963743514456
1.68880142135206,0.299945615271708
1.69159756704761,0.299945615271708
1.69439371274315,0
1.6971898584387,0.199963743514456
1.69998600413424,0
1.70278214982979,0.0999818717572281
1.70557829552534,0.199963743514472
1.70837444122088,0.0999818717572281
1.71117058691643,0.299945615271708
1.71396673261198,0.499909358786141
1.71676287830752,0.299945615271684
1.71955902400307,0
1.72235516969862,0.49990935878618
1.72515131539416,0.199963743514456
1.72794746108971,0.299945615271684
1.73074360678526,0.299945615271708
1.7335397524808,0.099981871757236
1.73633589817635,0.199963743514456
1.7391320438719,0.0999818717572281
1.74192818956744,0.099981871757236
1.74472433526299,0
1.74752048095853,0.099981871757236
1.75031662665408,0.0999818717572281
1.75311277234963,0.099981871757236
1.75590891804517,0.199963743514456
1.75870506374072,0.299945615271684
1.76150120943627,0.199963743514472
1.76429735513181,0
1.76709350082736,0.0999818717572281
1.76988964652291,0.0999818717572281
1.77268579221845,0
1.775481937914,0.199963743514456
1.77827808360955,0.099981871757236
1.78107422930509,0.299945615271684
1.78387037500064,0.299945615271708
1.78666652069618,0.0999818717572281
1.78946266639173,0.0999818717572281
1.79225881208728,0.099981871757236
1.79505495778282,0
1.79785110347837,0.199963743514456
1.80064724917392,0
1.80344339486946,0
1.80623954056501,0.099981871757236
1.80903568626056,0.199963743514456
1.8118318319561,0.199963743514456
1.81462797765165,0.099981871757236
1.8174241233472,0
1.82022026904274,0
1.82301641473829,0
1.82581256043383,0.199963743514472
1.82860870612938,0.099981871757236
1.83140485182493,0
1.83420099752047,0
1.83699714321602,0.099981871757236
1.83979328891157,0.0999818717572281
1.84258943460711,0.0999818717572281
1.84538558030266,0
1.84818172599821,0.099981871757236
1.85097787169375,0.0999818717572281
1.8537740173893,0.0999818717572281
1.85657016308485,0
1.85936630878039,0
1.86216245447594,0.0999818717572281
1.86495860017148,0
1.86775474586703,0.099981871757236
1.87055089156258,0
1.87334703725812,0
1.87614318295367,0
1.87893932864922,0
1.88173547434476,0
1.88453162004031,0
1.88732776573586,0
1.8901239114314,0
1.89292005712695,0.0999818717572281
1.8957162028225,0.0999818717572281
1.89851234851804,0
1.90130849421359,0.099981871757236
1.90410463990913,0
1.90690078560468,0
1.90969693130023,0.099981871757236
1.91249307699577,0
1.91528922269132,0
1.91808536838687,0
1.92088151408241,0
1.92367765977796,0
1.92647380547351,0
1.92926995116905,0
1.9320660968646,0
1.93486224256015,0
1.93765838825569,0.0999818717572202
1.94045453395124,0
1.94325067964678,0
1.94604682534233,0.0999818717572281
