xx,fxx
0.46972773312061,1.02694695149105
0.472775495665004,0.667515518469181
0.475823258209398,1.23233634178926
0.478871020753792,1.89985186025844
0.481918783298186,1.12964164664015
0.48496654584258,1.18098899421471
0.488014308386974,1.18098899421475
0.491062070931368,1.12964164664011
0.494109833475763,0.924252256341977
0.497157596020157,1.23233634178926
0.500205358564551,1.12964164664015
0.503253121108945,1.12964164664015
0.506300883653339,0.616168170894629
0.509348646197733,0.718862866043734
0.512396408742127,1.02694695149105
0.515444171286521,0.513473475745524
0.518491933830915,0.821557561192838
0.521539696375309,0.975599603916531
0.524587458919703,1.12964164664011
0.527635221464098,0.924252256341977
0.530682984008492,0.821557561192838
0.533730746552886,0.975599603916496
0.53677850909728,0.975599603916496
0.539826271641674,1.28368368936381
0.542874034186068,0.770210213618286
0.545921796730462,0.924252256341943
0.548969559274856,0.872904908767423
0.55201732181925,0.92425225634191
0.555065084363644,0.821557561192868
0.558112846908038,1.28368368936381
0.561160609452432,0.872904908767391
0.564208371996826,0.462126128170972
0.567256134541221,0.872904908767391
0.570303897085615,0.872904908767391
0.573351659630009,0.718862866043734
0.576399422174403,0.770210213618286
0.579447184718797,0.308084085447314
0.582494947263191,0.564820823320097
0.585542709807585,0.92425225634191
0.588590472351979,0.71886286604376
0.591638234896373,0.975599603916496
0.594685997440767,0.718862866043734
0.597733759985161,0.564820823320076
0.600781522529556,0.821557561192838
0.60382928507395,0.410778780596419
0.606877047618344,0.718862866043734
0.609924810162738,1.18098899421475
0.612972572707132,0.718862866043707
0.616020335251526,0.770210213618314
0.61906809779592,0.513473475745505
0.622115860340314,0.71886286604376
0.625163622884708,0.616168170894629
0.628211385429102,0.462126128170972
0.631259147973496,0.872904908767391
0.63430691051789,0.667515518469181
0.637354673062285,0.462126128170972
0.640402435606679,0.616168170894629
0.643450198151073,0.616168170894629
0.646497960695467,0.308084085447326
0.649545723239861,0.616168170894629
0.652593485784255,0.616168170894606
0.655641248328649,0.513473475745543
0.658689010873043,0.564820823320076
0.661736773417437,0.616168170894629
0.664784535961831,0.20538939029821
0.667832298506225,0.359431433021867
0.670880061050619,0.718862866043734
0.673927823595013,0.71886286604376
0.676975586139408,0.308084085447314
0.680023348683802,0.462126128170955
0.683071111228196,0.513473475745543
0.68611887377259,0.924252256341943
0.689166636316984,0.513473475745524
0.692214398861378,0.616168170894629
0.695262161405772,0.410778780596419
0.698309923950166,0.308084085447314
0.70135768649456,0.359431433021867
0.704405449038954,0.410778780596419
0.707453211583349,0.616168170894629
0.710500974127743,0.513473475745524
0.713548736672137,0.0513473475745543
0.716596499216531,0.770210213618258
0.719644261760925,0.564820823320076
0.722692024305319,0.513473475745543
0.725739786849713,0.513473475745524
0.728787549394107,0.462126128170972
0.731835311938501,0.410778780596419
0.734883074482895,0.462126128170972
0.737930837027289,0.410778780596419
0.740978599571683,0.35943143302188
0.744026362116077,0.154042042723652
0.747074124660472,0.308084085447314
0.750121887204866,0.513473475745543
0.75316964974926,0.667515518469181
0.756217412293654,0.410778780596404
0.759265174838048,0.462126128170989
0.762312937382442,0.410778780596419
0.765360699926836,0.308084085447314
0.76840846247123,0.410778780596419
0.771456225015624,0.359431433021867
0.774503987560018,0.564820823320076
0.777551750104412,0.256736737872771
0.780599512648806,0.308084085447314
0.783647275193201,0.718862866043707
0.786695037737595,0.462126128170989
0.789742800281989,0.410778780596419
0.792790562826383,0.308084085447314
0.795838325370777,0.308084085447314
0.798886087915171,0.410778780596419
0.801933850459565,0.410778780596419
0.804981613003959,0.308084085447326
0.808029375548353,0.20538939029821
0.811077138092747,0.410778780596404
0.814124900637141,0.308084085447314
0.817172663181535,0
0.82022042572593,0.410778780596419
0.823268188270324,0.308084085447303
0.826315950814718,0.256736737872771
0.829363713359112,0.359431433021867
0.832411475903506,0.359431433021867
0.8354592384479,0.154042042723657
0.838507000992294,0.256736737872762
0.841554763536688,0.513473475745524
0.844602526081082,0.102694695149109
0.847650288625476,0.359431433021867
0.850698051169871,0.410778780596404
0.853745813714265,0.256736737872771
0.856793576258659,0.308084085447314
0.859841338803053,0.359431433021867
0.862889101347447,0.308084085447314
0.865936863891841,0.308084085447314
0.868984626436235,0.410778780596419
0.872032388980629,0.205389390298217
0.875080151525023,0.462126128170972
0.878127914069417,0.308084085447303
0.881175676613811,0.410778780596434
0.884223439158205,0.410778780596419
0.887271201702599,0.102694695149105
0.890318964246994,0.154042042723657
0.893366726791388,0.20538939029821
0.896414489335782,0.154042042723657
0.899462251880176,0.256736737872771
0.90251001442457,0.205389390298202
0.905557776968964,0.308084085447314
0.908605539513358,0.410778780596434
0.911653302057752,0.256736737872762
0.914701064602146,0.256736737872762
0.91774882714654,0.410778780596419
0.920796589690934,0.154042042723657
0.923844352235328,0.20538939029821
0.926892114779723,0.20538939029821
0.929939877324117,0.20538939029821
0.932987639868511,0.308084085447314
0.936035402412905,0.308084085447314
0.939083164957299,0.102694695149109
0.942130927501693,0.359431433021867
0.945178690046087,0.102694695149101
0.948226452590481,0.102694695149109
0.951274215134875,0.20538939029821
0.954321977679269,0.308084085447314
0.957369740223663,0.102694695149105
0.960417502768057,0
0.963465265312452,0.20538939029821
0.966513027856846,0.205389390298217
0.96956079040124,0.256736737872762
0.972608552945634,0.256736737872753
0.975656315490028,0.256736737872771
0.978704078034422,0.0513473475745524
0.981751840578816,0.0513473475745524
0.98479960312321,0.154042042723657
0.987847365667604,0.256736737872762
0.990895128211998,0.359431433021867
0.993942890756392,0.154042042723663
0.996990653300786,0.359431433021854
1.00003841584518,0.154042042723657
1.00308617838957,0.0513473475745561
1.00613394093397,0.154042042723657
1.00918170347836,0.20538939029821
1.01222946602276,0.256736737872762
1.01527722856715,0.154042042723657
1.01832499111155,0.256736737872762
1.02137275365594,0.20538939029821
1.02442051620033,0.154042042723657
1.02746827874473,0.154042042723657
1.03051604128912,0.102694695149105
1.03356380383352,0.0513473475745524
1.03661156637791,0.154042042723657
1.0396593289223,0.20538939029821
1.0427070914667,0.0513473475745524
1.04575485401109,0.154042042723657
1.04880261655549,0
1.05185037909988,0.20538939029821
1.05489814164427,0.256736737872781
1.05794590418867,0.20538939029821
1.06099366673306,0.154042042723657
1.06404142927746,0.102694695149097
1.06708919182185,0.154042042723657
1.07013695436624,0.102694695149105
1.07318471691064,0.154042042723668
1.07623247945503,0.0513473475745524
1.07928024199943,0
1.08232800454382,0.154042042723657
1.08537576708821,0.154042042723657
1.08842352963261,0.102694695149105
1.091471292177,0.0513473475745524
1.0945190547214,0.20538939029821
1.09756681726579,0.0513473475745524
1.10061457981019,0.102694695149105
1.10366234235458,0.102694695149105
1.10671010489897,0.20538939029821
1.10975786744337,0.102694695149105
